,Company,TypeName,Ram,Gpu,OpSys,Weight,Price,Touchscreen,IPS,Full HD,Quad HD+,4K Ultra HD,Retina Display,ppi,SSD,HDD,Flash,Hybrid,CPU Brand,AMD,Nvidia
852,Dell,Notebook,8,AMD,Linux/Android/others,2.83,46087.2,0,0,1,0,0,0,127.33567457123111,0.0,1024.0,0.0,0.0,Intel Core i7,AMD Radeon R7 M445,other
853,Lenovo,Ultrabook,8,Nvidia,Windows,1.96,101391.84,0,1,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GT 940MX
854,Asus,Notebook,8,Nvidia,Windows,2.3,41931.36,0,1,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 930MX
855,Dell,Notebook,8,Intel,Windows,1.9,50349.6,0,0,1,0,0,0,141.21199808219862,128.0,0.0,0.0,0.0,Intel Core i5,other,other
856,Asus,Notebook,4,Intel,Windows,2.0,23922.72,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Other Intel,other,other
857,HP,2 in 1 Convertible,8,Intel,Windows,1.28,136343.52,1,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,other,other
858,Dell,Notebook,8,Intel,Windows,1.62,34578.72,1,0,1,0,0,0,165.6321180513006,0.0,1024.0,0.0,0.0,Intel Core i5,other,other
859,Lenovo,Notebook,4,Intel,Linux/Android/others,2.2,24988.32,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i3,other,other
860,Lenovo,Notebook,8,Intel,Windows,2.3,45323.1648,0,1,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i5,other,other
861,HP,Notebook,8,AMD,Windows,1.84,71874.72,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,AMD Radeon R7 M465,other
862,Toshiba,Notebook,4,Intel,Windows,1.05,68464.8,0,0,1,0,0,0,165.6321180513006,128.0,0.0,0.0,0.0,Intel Core i5,other,other
863,Lenovo,Gaming,8,Nvidia,Linux/Android/others,2.5,54185.76,0,1,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 1050
864,Dell,Ultrabook,16,Intel,Windows,1.29,119347.2,1,0,0,1,0,0,276.053530085501,512.0,0.0,0.0,0.0,Intel Core i7,other,other
865,HP,Notebook,4,Intel,Windows,2.07,48484.8,0,0,1,0,0,0,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i5,other,other
866,Toshiba,Ultrabook,8,Intel,Windows,1.2,58341.6,0,0,0,0,0,0,117.82653006268643,256.0,0.0,0.0,0.0,Intel Core i5,other,other
867,Lenovo,2 in 1 Convertible,8,Intel,Windows,1.37,103896.0,1,1,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,other,other
868,Acer,Notebook,8,Intel,Windows,1.56,48058.56,0,1,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
869,Dell,Workstation,8,Nvidia,Windows,2.23,94731.84,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro M620
870,Lenovo,Notebook,4,Intel,Windows,2.38,56210.4,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
871,Lenovo,Notebook,4,AMD,Linux/Android/others,2.2,25521.12,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i3,AMD Radeon R5 M430,other
872,Toshiba,Notebook,8,Intel,Windows,2.0,73952.64,0,1,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,other
873,Lenovo,Notebook,4,Intel,Windows,1.44,39160.8,0,1,1,0,0,0,165.6321180513006,180.0,0.0,0.0,0.0,Intel Core i3,other,other
874,Samsung,Ultrabook,16,Nvidia,Windows,1.23,98514.72,0,0,1,0,0,0,146.86047800548656,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 940MX
875,Dell,Ultrabook,8,Intel,Windows,1.6,90043.2,0,0,1,0,0,0,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i7,other,other
876,Asus,Notebook,4,Intel,Linux/Android/others,2.0,21258.1872,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Other Intel,other,other
877,Xiaomi,Ultrabook,8,Nvidia,Windows,1.28,49816.8,0,1,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 940MX
878,Dell,Notebook,4,Nvidia,Windows,2.18,48618.0,0,0,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 940MX
879,HP,Notebook,4,Intel,Windows,2.04,44701.92,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
880,HP,2 in 1 Convertible,4,Intel,Windows,1.28,90576.0,1,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
881,HP,2 in 1 Convertible,4,Intel,Windows,2.3,36486.14399999999,1,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
882,Asus,Notebook,4,Intel,Windows,1.65,18541.44,0,0,0,0,0,0,111.1413368676404,0.0,0.0,32.0,0.0,Intel Celeron,other,other
883,Lenovo,Notebook,8,Nvidia,Windows,2.2,35644.32,0,1,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 940MX
884,Dell,Notebook,4,Intel,Windows,2.2,19660.32,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Other Intel,other,other
885,HP,2 in 1 Convertible,4,Intel,Windows,1.28,95850.72,1,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
886,Dell,Notebook,4,AMD,Linux/Android/others,2.18,24279.696,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i3,AMD Radeon R5 M420X,other
887,Asus,Gaming,12,Nvidia,Windows,2.2,72988.272,0,0,1,0,0,0,127.33567457123111,128.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 1050
888,Acer,Netbook,4,Intel,Linux/Android/others,1.25,15824.16,0,1,0,0,0,0,135.0942111925629,0.0,0.0,32.0,0.0,Intel Celeron,other,other
889,Lenovo,Notebook,4,AMD,Windows,2.8,20193.12,0,0,0,0,0,0,106.11306214269258,0.0,500.0,0.0,0.0,AMD,AMD Radeon R3,other
890,HP,Notebook,4,Intel,Windows,1.95,67399.2,0,0,1,0,0,0,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i5,other,other
891,HP,2 in 1 Convertible,16,Intel,Windows,1.42,74538.72,1,0,0,1,0,0,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i7,other,other
892,Samsung,Ultrabook,8,Intel,Windows,1.17,90522.72,0,0,1,0,0,0,146.86047800548656,256.0,0.0,0.0,0.0,Intel Core i7,other,other
893,Lenovo,Ultrabook,8,Intel,Windows,1.32,95850.72,0,1,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
894,MSI,Gaming,16,Nvidia,Windows,2.43,141138.72,0,1,0,0,1,0,254.67134914246222,512.0,2048.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
895,Toshiba,Notebook,8,Intel,Windows,1.05,78588.0,0,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
896,Dell,Gaming,8,Nvidia,Linux/Android/others,2.62,49497.12,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050Ti
897,HP,Notebook,8,Nvidia,Windows,2.04,47952.0,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 930MX
898,Dell,Notebook,4,AMD,Windows,2.18,32713.92,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i3,AMD Radeon R5 M420X,other
899,Dell,Notebook,8,Intel,Windows,1.9,49816.8,0,0,1,0,0,0,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i5,other,other
900,Dell,2 in 1 Convertible,8,Intel,Windows,1.24,107257.968,1,0,0,1,0,0,276.053530085501,512.0,0.0,0.0,0.0,Intel Core i7,other,other
901,Asus,Gaming,32,Nvidia,Windows,3.58,68145.12,0,1,1,0,0,0,127.33567457123111,512.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 980M
902,Dell,2 in 1 Convertible,16,Intel,Windows,1.22,87858.72,1,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,other,other
903,Lenovo,Ultrabook,8,Intel,Windows,1.13,109170.72,0,1,1,0,0,0,157.3505121487356,0.0,0.0,256.0,0.0,Intel Core i7,other,other
904,Lenovo,Notebook,8,Intel,Windows,1.95,104588.1072,0,1,1,0,0,0,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i5,other,other
905,LG,Ultrabook,16,Intel,Windows,1.08,111834.72,1,1,1,0,0,0,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,other,other
906,HP,Netbook,8,Intel,Windows,1.26,79014.23999999999,0,0,1,0,0,0,176.23257360658386,512.0,0.0,0.0,0.0,Intel Core i7,other,other
907,Acer,Notebook,4,Intel,Linux/Android/others,2.2,19127.52,0,1,1,0,0,0,141.21199808219862,0.0,0.0,16.0,0.0,Intel Celeron,other,other
908,Lenovo,Notebook,8,Nvidia,Windows,2.6,42037.92,0,1,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 960M
909,LG,Ultrabook,8,Intel,Windows,0.98,101178.72,1,1,1,0,0,0,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,other,other
910,Dell,Notebook,8,Intel,Windows,1.6,64202.4,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
911,HP,Ultrabook,8,Intel,Windows,1.09,165168.0,1,0,0,0,1,0,352.4651472131677,240.0,0.0,0.0,0.0,Other Intel,other,other
912,Lenovo,Notebook,6,Nvidia,Windows,2.2,42037.92,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 940MX
913,HP,Notebook,8,Nvidia,Windows,2.04,54291.78719999999,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 930MX
914,Acer,Notebook,4,Intel,Windows,2.4,26586.72,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i3,other,other
915,Lenovo,Notebook,4,Intel,Windows,1.44,46939.68,0,0,1,0,0,0,165.6321180513006,128.0,0.0,0.0,0.0,Intel Core i5,other,other
916,HP,Notebook,8,Intel,Windows,1.49,51148.8,0,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
917,MSI,Gaming,16,Nvidia,Windows,2.7,85194.72,0,0,1,0,0,0,127.33567457123111,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050 Ti
918,Dell,Gaming,16,Nvidia,Windows,2.6,71874.72,0,0,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050 Ti
919,MSI,Gaming,8,Nvidia,Windows,2.2,59668.804800000005,0,0,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 1050
920,Dell,Notebook,4,AMD,Windows,2.18,36496.2672,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i5,AMD Radeon R5 M420,other
921,HP,Ultrabook,8,AMD,Windows,1.84,69103.62719999999,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,AMD Radeon R7 M365X,other
922,HP,Ultrabook,8,Intel,Windows,1.39,61218.72,1,0,0,1,0,0,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i7,other,other
923,Toshiba,Notebook,16,Nvidia,Windows,2.4,105228.0,0,1,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 930M
924,Lenovo,2 in 1 Convertible,8,Intel,Windows,1.37,97236.0,1,1,1,0,0,0,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i5,other,other
925,Dell,Notebook,4,Intel,Windows,1.95,38889.072,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
926,Lenovo,Ultrabook,8,Intel,Windows,1.36,87912.0,0,1,1,0,0,0,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i7,other,other
927,HP,Notebook,8,Intel,Windows,2.31,62071.2,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
928,Dell,Notebook,4,Intel,Windows,2.18,37725.4368,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i5,other,other
929,HP,Notebook,4,Intel,Windows,1.95,61218.72,0,0,0,0,0,0,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,other,other
930,Lenovo,Notebook,4,Intel,Windows,2.2,16463.52,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Other Intel,other,other
931,HP,Ultrabook,4,Intel,Windows,1.26,84129.12,0,0,1,0,0,0,176.23257360658386,0.0,500.0,0.0,0.0,Intel Core i5,other,other
932,HP,Notebook,4,Intel,Linux/Android/others,1.86,15392.592,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Celeron,other,other
933,Lenovo,2 in 1 Convertible,16,Intel,Windows,1.3,95850.72,1,1,0,1,0,0,276.053530085501,1024.0,0.0,0.0,0.0,Intel Core i7,other,other
934,Toshiba,Notebook,4,Intel,Windows,1.47,58874.4,0,1,1,0,0,0,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i5,other,other
935,HP,Netbook,8,Intel,Windows,1.26,88924.31999999999,0,0,1,0,0,0,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i5,other,other
936,Dell,Notebook,4,Intel,Windows,2.18,29762.208,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i3,other,other
937,MSI,Gaming,8,Nvidia,Windows,2.2,63882.72,0,0,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050
938,Dell,Ultrabook,8,Intel,Windows,1.36,87325.92,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
939,Dell,Gaming,16,Nvidia,Windows,4.36,146946.24,0,0,0,0,0,0,169.78089942830815,512.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1080
940,HP,Gaming,8,Nvidia,Windows,2.75,74538.72,0,1,1,0,0,0,127.33567457123111,128.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 965M
941,Asus,Notebook,4,Nvidia,Windows,2.8,28238.4,0,0,0,0,0,0,106.11306214269258,0.0,1024.0,0.0,0.0,Other Intel,other,Nvidia GeForce 920MX
942,Acer,Notebook,4,Intel,Windows,2.23,32980.32,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
943,Toshiba,Notebook,8,Intel,Windows,2.2,59620.32,0,0,0,0,0,0,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i5,other,other
944,Lenovo,2 in 1 Convertible,8,Intel,Windows,1.1,69210.72,1,1,1,0,0,0,194.94753717542463,256.0,0.0,0.0,0.0,Other Intel,other,other
945,Lenovo,Gaming,16,AMD,Windows,2.5,53226.72,0,1,1,0,0,0,141.21199808219862,512.0,1024.0,0.0,0.0,AMD,AMD Radeon R9 M385,other
946,Dell,Ultrabook,8,Intel,Windows,1.36,78438.816,1,0,1,0,0,0,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i5,other,other
947,Lenovo,Notebook,8,Nvidia,Linux/Android/others,2.2,36496.8,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 920MX
948,Dell,Notebook,4,AMD,Windows,2.36,35111.52,0,0,0,0,0,0,106.11306214269258,0.0,1024.0,0.0,0.0,Intel Core i3,AMD Radeon R7 M445,other
949,Acer,Notebook,4,Intel,Linux/Android/others,1.68,18594.72,0,0,0,0,0,0,111.93520355955211,0.0,0.0,32.0,0.0,Intel Celeron,other,other
950,HP,Workstation,8,Nvidia,Windows,2.0,119826.72,0,1,1,0,0,0,141.21199808219862,8.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro M1000M
951,Dell,Ultrabook,8,Intel,Windows,1.36,94572.0,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,other,other
952,Toshiba,Notebook,8,Intel,Windows,1.2,77788.8,0,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
953,Asus,2 in 1 Convertible,8,Intel,Linux/Android/others,1.2,61751.52,0,0,1,0,0,0,176.23257360658386,0.0,0.0,64.0,0.0,Other Intel,other,other
954,Lenovo,Ultrabook,8,Intel,Windows,1.7,79333.3872,0,1,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,other,other
955,Dell,Gaming,16,Nvidia,Windows,4.36,168045.12,0,1,0,0,1,0,254.67134914246222,512.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1070
956,Dell,2 in 1 Convertible,8,Intel,Windows,1.24,101178.72,1,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
957,HP,2 in 1 Convertible,4,Intel,Windows,1.45,41292.0,1,0,0,0,0,0,135.0942111925629,256.0,0.0,0.0,0.0,Other Intel,other,other
958,Dell,Ultrabook,8,Intel,Windows,1.3,67559.04,0,0,0,1,0,0,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i7,other,other
959,Acer,2 in 1 Convertible,4,Intel,Linux/Android/others,1.25,20725.92,1,1,0,0,0,0,135.0942111925629,0.0,0.0,32.0,0.0,Intel Celeron,other,other
960,Toshiba,Notebook,8,Intel,Windows,1.2,81784.8,0,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
961,Lenovo,Ultrabook,8,Intel,Windows,1.36,93772.8,0,1,1,0,0,0,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i5,other,other
962,Acer,Notebook,12,Nvidia,Windows,2.4,53759.52,0,0,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 950M
963,Toshiba,Ultrabook,8,Intel,Windows,1.1,95371.2,1,0,1,0,0,0,176.23257360658386,512.0,0.0,0.0,0.0,Intel Core i7,other,other
964,HP,Notebook,8,Nvidia,Windows,2.04,45101.52,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 930MX
965,Dell,Notebook,4,AMD,Linux/Android/others,2.25,24808.2336,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i3,AMD Radeon R5 M430,other
966,Dell,Notebook,4,Intel,Windows,1.9,43956.0,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
967,HP,Notebook,4,Intel,Windows,2.04,36496.8,0,0,1,0,0,0,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i3,other,other
968,Dell,Gaming,32,Nvidia,Windows,4.42,167778.72,0,1,1,0,0,0,127.33567457123111,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1070
969,Lenovo,Notebook,6,Nvidia,Windows,2.4,37029.6,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 920MX
970,Dell,2 in 1 Convertible,16,Intel,Windows,1.22,101178.72,1,0,0,1,0,0,276.053530085501,512.0,0.0,0.0,0.0,Intel Core i7,other,other
971,Dell,Ultrabook,8,Intel,Windows,1.5,104587.57439999998,1,0,0,0,0,0,209.8006828649808,256.0,0.0,0.0,0.0,Intel Core i7,other,other
972,Dell,Gaming,32,Nvidia,Windows,4.42,149184.0,0,0,1,0,0,0,127.33567457123111,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1070
973,Toshiba,Notebook,8,Intel,Windows,1.95,62870.4,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
974,Asus,Gaming,16,Nvidia,Windows,2.73,109218.672,0,0,1,0,0,0,127.33567457123111,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
975,HP,Notebook,8,Nvidia,Windows,2.04,52161.12,0,1,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 930MX
976,Lenovo,Notebook,4,Intel,Windows,1.7,53386.56,0,0,0,0,0,0,111.93520355955211,0.0,0.0,0.0,508.0,Intel Core i5,other,other
977,Asus,2 in 1 Convertible,16,Nvidia,Windows,2.3,95850.72,1,0,0,0,1,0,282.42399616439724,512.0,2048.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 950M
978,HP,Notebook,6,Intel,Windows,2.04,30849.12,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i7,other,other
979,Asus,Gaming,16,Nvidia,Windows,2.99,93186.72,0,0,1,0,0,0,127.33567457123111,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050 Ti
980,Dell,2 in 1 Convertible,12,Intel,Windows,2.19,69210.72,1,1,1,0,0,0,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,other,other
981,Toshiba,Notebook,4,Intel,Windows,1.2,63669.6,0,0,1,0,0,0,165.6321180513006,128.0,0.0,0.0,0.0,Intel Core i5,other,other
982,Lenovo,Notebook,6,AMD,Windows,2.2,29250.72,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,AMD,AMD Radeon 530,other
983,Fujitsu,Notebook,4,Intel,Windows,2.3,34578.72,0,0,0,0,0,0,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i5,other,other
984,Toshiba,Notebook,4,Intel,Windows,1.75,48751.2,0,0,0,0,0,0,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,other,other
985,Dell,Notebook,4,AMD,Windows,2.25,31914.72,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,AMD Radeon R5 M430,other
986,HP,Notebook,8,Intel,Windows,2.04,42943.68,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i5,other,other
987,Lenovo,Gaming,8,Nvidia,Windows,2.5,63349.92,0,1,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
988,Dell,Notebook,8,AMD,Windows,2.36,39906.72,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i7,AMD Radeon R7 M445,other
989,Dell,Notebook,8,Intel,Windows,1.6,59620.32,0,0,1,0,0,0,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i5,other,other
990,HP,Netbook,8,Intel,Windows,0.97,101658.24,0,0,1,0,0,0,176.23257360658386,512.0,0.0,0.0,0.0,Other Intel,other,other
991,HP,Notebook,4,AMD,Windows,2.1,26586.72,0,0,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i3,AMD Radeon 520,other
992,Lenovo,Notebook,4,Intel,Linux/Android/others,1.9,14418.6336,0,0,0,0,0,0,100.45466986113651,128.0,0.0,0.0,0.0,Intel Celeron,other,other
993,Lenovo,Notebook,8,Intel,Windows,2.3,71874.72,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
994,Dell,2 in 1 Convertible,8,Intel,Windows,1.68,47365.92,1,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
995,Asus,Notebook,8,Intel,Windows,1.4,61272.0,0,0,0,1,0,0,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i5,other,other
996,HP,Ultrabook,8,Intel,Windows,1.11,71874.72,1,1,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,other,other
997,Acer,Notebook,4,Intel,Windows,2.4,20246.4,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Other Intel,other,other
998,Asus,Gaming,16,Nvidia,Windows,2.5,95850.72,0,0,1,0,0,0,141.21199808219862,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050 Ti
999,HP,Ultrabook,8,Intel,Windows,1.48,111301.92,0,0,1,0,0,0,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,other,other
1000,Acer,Gaming,8,Nvidia,Windows,2.7,67132.8,0,1,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050
1001,HP,Notebook,8,Intel,Windows,1.34,63349.92,0,1,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1002,Dell,Notebook,4,Intel,Windows,2.18,29144.16,0,0,0,0,0,0,100.45466986113651,128.0,0.0,0.0,0.0,Intel Core i3,other,other
1003,HP,Notebook,4,Intel,Windows,1.64,41505.12,0,0,0,0,0,0,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1004,Toshiba,Notebook,4,Intel,Windows,1.2,63669.6,0,0,1,0,0,0,165.6321180513006,128.0,0.0,0.0,0.0,Intel Core i5,other,other
1005,HP,Notebook,4,Intel,Windows,1.48,58607.46719999999,0,0,0,0,0,0,111.93520355955211,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1006,HP,Notebook,4,Intel,Windows,1.95,64202.4,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1007,HP,Ultrabook,8,Intel,Windows,1.43,77202.72,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1008,HP,Notebook,8,Nvidia,Windows,1.64,55904.5728,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 930MX
1009,HP,Notebook,4,Intel,Windows,1.64,36443.52,0,0,0,0,0,0,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i3,other,other
1010,Dell,Gaming,8,Nvidia,Windows,2.65,50562.72,0,0,1,0,0,0,141.21199808219862,0.0,0.0,0.0,1024.0,Intel Core i5,other,Nvidia GeForce GTX 1050
1011,HP,Ultrabook,4,Intel,Windows,1.26,81997.92,0,0,1,0,0,0,176.23257360658386,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1012,HP,Notebook,4,Intel,Windows,1.48,84715.2,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1013,HP,Ultrabook,8,Intel,Windows,1.54,100550.5488,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1014,HP,Notebook,4,Intel,Windows,1.49,42624.0,0,0,0,0,0,0,117.82653006268643,0.0,500.0,0.0,0.0,Intel Core i3,other,other
